,Date,Advances,Unchanged,Declines,Total,pct_Adv,pct_Unc,pct_Dec,MA20,MA60,MA200,pct_MA20,pct_MA60,pct_MA200,RSI>70,RSI<30,pct_RSI>70,pct_RSI<30,MACD>0,MACD>Signal,pct_MACD>0,pct_MACD>Signal,New_High_20d,New_High_60d,New_High_250d,New_Low_20d,New_Low_60d,New_Low_250d,pct_New_High_20d,pct_New_High_60d,pct_New_High_250d,pct_New_Low_20d,pct_New_Low_60d,pct_New_Low_250d
561,2022-03-18,42,36,59,137,30.656934306569344,26.277372262773724,43.065693430656935,56,47,66,40.87591240875913,34.306569343065696,48.175182481751825,1,0,0.7299270072992701,0.0,42,86,30.656934306569344,62.77372262773723,5,2,2,1,1,0,3.6496350364963503,1.4598540145985401,1.4598540145985401,0.7299270072992701,0.7299270072992701,0.0
562,2022-03-21,36,29,72,137,26.277372262773724,21.16788321167883,52.55474452554745,58,45,65,42.33576642335766,32.846715328467155,47.44525547445255,2,0,1.4598540145985401,0.0,43,90,31.386861313868614,65.69343065693431,5,4,2,4,3,0,3.6496350364963503,2.9197080291970803,1.4598540145985401,2.9197080291970803,2.18978102189781,0.0
563,2022-03-22,39,43,55,137,28.467153284671532,31.386861313868614,40.14598540145985,60,45,65,43.7956204379562,32.846715328467155,47.44525547445255,2,1,1.4598540145985401,0.7299270072992701,41,89,29.927007299270073,64.96350364963503,5,4,1,4,2,0,3.6496350364963503,2.9197080291970803,0.7299270072992701,2.9197080291970803,1.4598540145985401,0.0
564,2022-03-23,59,32,46,137,43.065693430656935,23.357664233576642,33.57664233576642,63,47,64,45.98540145985402,34.306569343065696,46.715328467153284,2,1,1.4598540145985401,0.7299270072992701,44,91,32.11678832116788,66.42335766423358,9,3,0,2,1,0,6.569343065693431,2.18978102189781,0.0,1.4598540145985401,0.7299270072992701,0.0
565,2022-03-24,40,31,66,137,29.197080291970803,22.62773722627737,48.175182481751825,61,49,69,44.52554744525548,35.76642335766423,50.36496350364963,3,3,2.18978102189781,2.18978102189781,47,89,34.306569343065696,64.96350364963503,7,3,0,4,3,1,5.109489051094891,2.18978102189781,0.0,2.9197080291970803,2.18978102189781,0.7299270072992701
566,2022-03-25,35,41,61,137,25.547445255474454,29.927007299270073,44.52554744525548,57,47,66,41.605839416058394,34.306569343065696,48.175182481751825,4,2,2.9197080291970803,1.4598540145985401,49,91,35.76642335766423,66.42335766423358,5,2,0,3,1,1,3.6496350364963503,1.4598540145985401,0.0,2.18978102189781,0.7299270072992701,0.7299270072992701
567,2022-03-28,63,33,41,137,45.98540145985402,24.087591240875913,29.927007299270073,61,51,68,44.52554744525548,37.22627737226277,49.63503649635037,4,1,2.9197080291970803,0.7299270072992701,53,89,38.68613138686131,64.96350364963503,9,2,0,6,1,0,6.569343065693431,1.4598540145985401,0.0,4.37956204379562,0.7299270072992701,0.0
568,2022-03-29,59,34,44,137,43.065693430656935,24.817518248175183,32.11678832116788,69,54,71,50.36496350364963,39.416058394160586,51.824817518248175,3,1,2.18978102189781,0.7299270072992701,54,94,39.416058394160586,68.61313868613139,14,5,0,2,1,0,10.218978102189782,3.6496350364963503,0.0,1.4598540145985401,0.7299270072992701,0.0
569,2022-03-30,69,38,30,137,50.36496350364963,27.73722627737226,21.8978102189781,81,57,73,59.12408759124087,41.605839416058394,53.284671532846716,3,1,2.18978102189781,0.7299270072992701,59,98,43.065693430656935,71.53284671532846,17,6,0,1,0,0,12.408759124087592,4.37956204379562,0.0,0.7299270072992701,0.0,0.0
570,2022-03-31,36,32,69,137,26.277372262773724,23.357664233576642,50.36496350364963,77,60,71,56.2043795620438,43.7956204379562,51.824817518248175,3,1,2.18978102189781,0.7299270072992701,61,98,44.52554744525548,71.53284671532846,16,2,0,3,0,0,11.678832116788321,1.4598540145985401,0.0,2.18978102189781,0.0,0.0
571,2022-04-01,56,42,39,137,40.87591240875913,30.656934306569344,28.467153284671532,85,62,72,62.043795620437955,45.25547445255474,52.55474452554745,4,0,2.9197080291970803,0.0,65,97,47.44525547445255,70.8029197080292,10,0,0,2,0,0,7.299270072992701,0.0,0.0,1.4598540145985401,0.0,0.0
572,2022-04-04,43,36,58,137,31.386861313868614,26.277372262773724,42.33576642335766,90,61,74,65.69343065693431,44.52554744525548,54.01459854014598,5,0,3.6496350364963503,0.0,66,97,48.175182481751825,70.8029197080292,13,4,1,5,1,0,9.489051094890511,2.9197080291970803,0.7299270072992701,3.6496350364963503,0.7299270072992701,0.0
573,2022-04-05,21,37,79,137,15.328467153284672,27.00729927007299,57.66423357664234,85,55,72,62.043795620437955,40.14598540145985,52.55474452554745,2,0,1.4598540145985401,0.0,65,96,47.44525547445255,70.07299270072993,7,2,0,6,3,1,5.109489051094891,1.4598540145985401,0.0,4.37956204379562,2.18978102189781,0.7299270072992701
574,2022-04-07,33,26,78,137,24.087591240875913,18.978102189781023,56.934306569343065,61,47,68,44.52554744525548,34.306569343065696,49.63503649635037,5,1,3.6496350364963503,0.7299270072992701,63,90,45.98540145985402,65.69343065693431,6,3,2,15,5,1,4.37956204379562,2.18978102189781,1.4598540145985401,10.94890510948905,3.6496350364963503,0.7299270072992701
575,2022-04-08,52,45,40,137,37.956204379562045,32.846715328467155,29.197080291970803,61,48,70,44.52554744525548,35.03649635036496,51.09489051094891,5,1,3.6496350364963503,0.7299270072992701,60,87,43.7956204379562,63.503649635036496,11,4,3,8,4,1,8.02919708029197,2.9197080291970803,2.18978102189781,5.839416058394161,2.9197080291970803,0.7299270072992701
576,2022-04-11,29,14,94,137,21.16788321167883,10.218978102189782,68.61313868613139,46,46,65,33.57664233576642,33.57664233576642,47.44525547445255,3,2,2.18978102189781,1.4598540145985401,56,72,40.87591240875913,52.55474452554745,12,7,3,17,4,1,8.75912408759124,5.109489051094891,2.18978102189781,12.408759124087592,2.9197080291970803,0.7299270072992701
577,2022-04-12,50,43,44,137,36.496350364963504,31.386861313868614,32.11678832116788,51,50,66,37.22627737226277,36.496350364963504,48.175182481751825,9,4,6.569343065693431,2.9197080291970803,54,65,39.416058394160586,47.44525547445255,7,4,1,23,8,2,5.109489051094891,2.9197080291970803,0.7299270072992701,16.78832116788321,5.839416058394161,1.4598540145985401
578,2022-04-18,64,22,51,137,46.715328467153284,16.05839416058394,37.22627737226277,55,53,68,40.14598540145985,38.68613138686131,49.63503649635037,11,4,8.02919708029197,2.9197080291970803,57,60,41.605839416058394,43.7956204379562,16,10,1,16,8,2,11.678832116788321,7.299270072992701,0.7299270072992701,11.678832116788321,5.839416058394161,1.4598540145985401
579,2022-04-19,70,24,43,137,51.09489051094891,17.51824817518248,31.386861313868614,65,54,67,47.44525547445255,39.416058394160586,48.90510948905109,8,4,5.839416058394161,2.9197080291970803,59,65,43.065693430656935,47.44525547445255,15,9,5,7,1,0,10.94890510948905,6.569343065693431,3.6496350364963503,5.109489051094891,0.7299270072992701,0.0
580,2022-04-20,62,23,52,137,45.25547445255474,16.78832116788321,37.956204379562045,60,57,72,43.7956204379562,41.605839416058394,52.55474452554745,18,1,13.138686131386862,0.7299270072992701,61,70,44.52554744525548,51.09489051094891,21,12,8,3,1,1,15.328467153284672,8.75912408759124,5.839416058394161,2.18978102189781,0.7299270072992701,0.7299270072992701
581,2022-04-21,51,36,50,137,37.22627737226277,26.277372262773724,36.496350364963504,66,64,71,48.175182481751825,46.715328467153284,51.824817518248175,13,1,9.489051094890511,0.7299270072992701,63,75,45.98540145985402,54.74452554744526,17,11,5,6,4,2,12.408759124087592,8.02919708029197,3.6496350364963503,4.37956204379562,2.9197080291970803,1.4598540145985401
582,2022-04-22,58,30,49,137,42.33576642335766,21.8978102189781,35.76642335766423,73,62,73,53.284671532846716,45.25547445255474,53.284671532846716,13,4,9.489051094890511,2.9197080291970803,68,75,49.63503649635037,54.74452554744526,18,8,6,7,5,0,13.138686131386862,5.839416058394161,4.37956204379562,5.109489051094891,3.6496350364963503,0.0
583,2022-04-25,31,29,77,137,22.62773722627737,21.16788321167883,56.2043795620438,60,58,68,43.7956204379562,42.33576642335766,49.63503649635037,12,4,8.75912408759124,2.9197080291970803,67,70,48.90510948905109,51.09489051094891,18,9,8,20,9,3,13.138686131386862,6.569343065693431,5.839416058394161,14.598540145985401,6.569343065693431,2.18978102189781
584,2022-04-26,37,27,73,137,27.00729927007299,19.708029197080293,53.284671532846716,58,59,65,42.33576642335766,43.065693430656935,47.44525547445255,9,5,6.569343065693431,3.6496350364963503,64,68,46.715328467153284,49.63503649635037,18,10,7,16,5,2,13.138686131386862,7.299270072992701,5.109489051094891,11.678832116788321,3.6496350364963503,1.4598540145985401
585,2022-04-27,23,22,92,137,16.78832116788321,16.05839416058394,67.15328467153284,45,52,60,32.846715328467155,37.956204379562045,43.7956204379562,7,11,5.109489051094891,8.02919708029197,60,59,43.7956204379562,43.065693430656935,6,4,3,35,18,6,4.37956204379562,2.9197080291970803,2.18978102189781,25.547445255474454,13.138686131386862,4.37956204379562
586,2022-04-28,86,26,25,137,62.77372262773723,18.978102189781023,18.248175182481752,57,56,63,41.605839416058394,40.87591240875913,45.98540145985402,8,10,5.839416058394161,7.299270072992701,57,60,41.605839416058394,43.7956204379562,6,4,2,11,10,4,4.37956204379562,2.9197080291970803,1.4598540145985401,8.02919708029197,7.299270072992701,2.9197080291970803
587,2022-04-29,55,30,52,137,40.14598540145985,21.8978102189781,37.956204379562045,57,57,65,41.605839416058394,41.605839416058394,47.44525547445255,5,7,3.6496350364963503,5.109489051094891,57,63,41.605839416058394,45.98540145985402,6,1,0,6,4,1,4.37956204379562,0.7299270072992701,0.0,4.37956204379562,2.9197080291970803,0.7299270072992701
588,2022-05-03,12,20,105,137,8.75912408759124,14.598540145985401,76.64233576642336,38,40,60,27.73722627737226,29.197080291970803,43.7956204379562,1,11,0.7299270072992701,8.02919708029197,54,53,39.416058394160586,38.68613138686131,2,1,1,29,12,3,1.4598540145985401,0.7299270072992701,0.7299270072992701,21.16788321167883,8.75912408759124,2.18978102189781
589,2022-05-05,42,34,61,137,30.656934306569344,24.817518248175183,44.52554744525548,36,37,55,26.277372262773724,27.00729927007299,40.14598540145985,2,13,1.4598540145985401,9.489051094890511,51,46,37.22627737226277,33.57664233576642,1,1,0,20,12,3,0.7299270072992701,0.7299270072992701,0.0,14.598540145985401,8.75912408759124,2.18978102189781
590,2022-05-06,30,27,80,137,21.8978102189781,19.708029197080293,58.394160583941606,33,36,56,24.087591240875913,26.277372262773724,40.87591240875913,5,19,3.6496350364963503,13.86861313868613,45,37,32.846715328467155,27.00729927007299,2,2,0,66,36,11,1.4598540145985401,1.4598540145985401,0.0,48.175182481751825,26.277372262773724,8.02919708029197
591,2022-05-09,12,15,110,137,8.75912408759124,10.94890510948905,80.2919708029197,26,29,45,18.978102189781023,21.16788321167883,32.846715328467155,1,36,0.7299270072992701,26.277372262773724,39,28,28.467153284671532,20.437956204379564,2,0,0,72,44,19,1.4598540145985401,0.0,0.0,52.55474452554745,32.11678832116788,13.86861313868613
592,2022-05-10,95,25,17,137,69.34306569343066,18.248175182481752,12.408759124087592,30,31,52,21.8978102189781,22.62773722627737,37.956204379562045,2,17,1.4598540145985401,12.408759124087592,35,27,25.547445255474454,19.708029197080293,2,2,0,49,39,22,1.4598540145985401,1.4598540145985401,0.0,35.76642335766423,28.467153284671532,16.05839416058394
593,2022-05-11,23,24,90,137,16.78832116788321,17.51824817518248,65.69343065693431,28,29,46,20.437956204379564,21.16788321167883,33.57664233576642,3,20,2.18978102189781,14.598540145985401,33,24,24.087591240875913,17.51824817518248,3,1,0,13,8,4,2.18978102189781,0.7299270072992701,0.0,9.489051094890511,5.839416058394161,2.9197080291970803
594,2022-05-12,12,2,123,137,8.75912408759124,1.4598540145985401,89.78102189781022,11,22,34,8.02919708029197,16.05839416058394,24.817518248175183,2,43,1.4598540145985401,31.386861313868614,27,18,19.708029197080293,13.138686131386862,4,4,3,71,46,25,2.9197080291970803,2.9197080291970803,2.18978102189781,51.824817518248175,33.57664233576642,18.248175182481752
595,2022-05-13,72,23,42,137,52.55474452554745,16.78832116788321,30.656934306569344,14,21,37,10.218978102189782,15.328467153284672,27.00729927007299,2,39,1.4598540145985401,28.467153284671532,26,14,18.978102189781023,10.218978102189782,3,3,1,39,28,13,2.18978102189781,2.18978102189781,0.7299270072992701,28.467153284671532,20.437956204379564,9.489051094890511
596,2022-05-17,105,15,17,137,76.64233576642336,10.94890510948905,12.408759124087592,30,27,42,21.8978102189781,19.708029197080293,30.656934306569344,2,15,1.4598540145985401,10.94890510948905,25,18,18.248175182481752,13.138686131386862,4,3,1,12,10,5,2.9197080291970803,2.18978102189781,0.7299270072992701,8.75912408759124,7.299270072992701,3.6496350364963503
597,2022-05-18,83,21,33,137,60.583941605839414,15.328467153284672,24.087591240875913,37,33,45,27.00729927007299,24.087591240875913,32.846715328467155,2,7,1.4598540145985401,5.109489051094891,23,34,16.78832116788321,24.817518248175183,1,1,0,3,3,1,0.7299270072992701,0.7299270072992701,0.0,2.18978102189781,2.18978102189781,0.7299270072992701
598,2022-05-19,25,23,89,137,18.248175182481752,16.78832116788321,64.96350364963503,33,30,43,24.087591240875913,21.8978102189781,31.386861313868614,2,10,1.4598540145985401,7.299270072992701,24,42,17.51824817518248,30.656934306569344,4,1,0,5,4,2,2.9197080291970803,0.7299270072992701,0.0,3.6496350364963503,2.9197080291970803,1.4598540145985401
599,2022-05-20,67,41,29,137,48.90510948905109,29.927007299270073,21.16788321167883,38,34,46,27.73722627737226,24.817518248175183,33.57664233576642,2,7,1.4598540145985401,5.109489051094891,29,57,21.16788321167883,41.605839416058394,5,1,1,6,5,2,3.6496350364963503,0.7299270072992701,0.7299270072992701,4.37956204379562,3.6496350364963503,1.4598540145985401
600,2022-05-23,66,29,42,137,48.175182481751825,21.16788321167883,30.656934306569344,47,38,47,34.306569343065696,27.73722627737226,34.306569343065696,4,7,2.9197080291970803,5.109489051094891,29,70,21.16788321167883,51.09489051094891,9,5,2,4,4,2,6.569343065693431,3.6496350364963503,1.4598540145985401,2.9197080291970803,2.9197080291970803,1.4598540145985401
601,2022-05-24,61,29,47,137,44.52554744525548,21.16788321167883,34.306569343065696,49,40,48,35.76642335766423,29.197080291970803,35.03649635036496,6,6,4.37956204379562,4.37956204379562,32,81,23.357664233576642,59.12408759124087,6,5,1,2,2,1,4.37956204379562,3.6496350364963503,0.7299270072992701,1.4598540145985401,1.4598540145985401,0.7299270072992701
602,2022-05-25,50,31,56,137,36.496350364963504,22.62773722627737,40.87591240875913,56,44,50,40.87591240875913,32.11678832116788,36.496350364963504,3,5,2.18978102189781,3.6496350364963503,36,86,26.277372262773724,62.77372262773723,8,2,1,2,1,1,5.839416058394161,1.4598540145985401,0.7299270072992701,1.4598540145985401,0.7299270072992701,0.7299270072992701
603,2022-05-26,79,31,27,137,57.66423357664234,22.62773722627737,19.708029197080293,69,48,54,50.36496350364963,35.03649635036496,39.416058394160586,6,3,4.37956204379562,2.18978102189781,36,96,26.277372262773724,70.07299270072993,14,7,5,4,1,0,10.218978102189782,5.109489051094891,3.6496350364963503,2.9197080291970803,0.7299270072992701,0.0
604,2022-05-27,58,31,48,137,42.33576642335766,22.62773722627737,35.03649635036496,74,50,54,54.01459854014598,36.496350364963504,39.416058394160586,5,1,3.6496350364963503,0.7299270072992701,42,105,30.656934306569344,76.64233576642336,13,6,4,2,1,0,9.489051094890511,4.37956204379562,2.9197080291970803,1.4598540145985401,0.7299270072992701,0.0
605,2022-05-30,81,31,25,137,59.12408759124087,22.62773722627737,18.248175182481752,87,57,58,63.503649635036496,41.605839416058394,42.33576642335766,7,1,5.109489051094891,0.7299270072992701,48,111,35.03649635036496,81.02189781021897,14,7,3,1,0,0,10.218978102189782,5.109489051094891,2.18978102189781,0.7299270072992701,0.0,0.0
606,2022-05-31,60,32,45,137,43.7956204379562,23.357664233576642,32.846715328467155,93,60,62,67.88321167883211,43.7956204379562,45.25547445255474,6,1,4.37956204379562,0.7299270072992701,53,115,38.68613138686131,83.94160583941606,12,2,1,0,0,0,8.75912408759124,1.4598540145985401,0.7299270072992701,0.0,0.0,0.0
607,2022-06-01,43,35,59,137,31.386861313868614,25.547445255474454,43.065693430656935,100,66,57,72.99270072992701,48.175182481751825,41.605839416058394,6,1,4.37956204379562,0.7299270072992701,59,117,43.065693430656935,85.4014598540146,12,3,2,0,0,0,8.75912408759124,2.18978102189781,1.4598540145985401,0.0,0.0,0.0
608,2022-06-02,41,36,60,137,29.927007299270073,26.277372262773724,43.7956204379562,100,64,61,72.99270072992701,46.715328467153284,44.52554744525548,4,1,2.9197080291970803,0.7299270072992701,64,117,46.715328467153284,85.4014598540146,12,4,1,1,1,0,8.75912408759124,2.9197080291970803,0.7299270072992701,0.7299270072992701,0.7299270072992701,0.0
609,2022-06-06,49,25,63,137,35.76642335766423,18.248175182481752,45.98540145985402,95,62,58,69.34306569343066,45.25547445255474,42.33576642335766,3,1,2.18978102189781,0.7299270072992701,66,116,48.175182481751825,84.67153284671532,9,3,0,3,2,1,6.569343065693431,2.18978102189781,0.0,2.18978102189781,1.4598540145985401,0.7299270072992701
610,2022-06-07,28,30,79,137,20.437956204379564,21.8978102189781,57.66423357664234,89,61,54,64.96350364963503,44.52554744525548,39.416058394160586,3,1,2.18978102189781,0.7299270072992701,66,112,48.175182481751825,81.75182481751825,13,2,0,2,0,0,9.489051094890511,1.4598540145985401,0.0,1.4598540145985401,0.0,0.0
611,2022-06-08,70,30,37,137,51.09489051094891,21.8978102189781,27.00729927007299,97,65,57,70.8029197080292,47.44525547445255,41.605839416058394,3,1,2.18978102189781,0.7299270072992701,71,110,51.824817518248175,80.2919708029197,11,5,2,1,1,0,8.02919708029197,3.6496350364963503,1.4598540145985401,0.7299270072992701,0.7299270072992701,0.0
612,2022-06-09,52,36,49,137,37.956204379562045,26.277372262773724,35.76642335766423,99,66,56,72.26277372262774,48.175182481751825,40.87591240875913,4,0,2.9197080291970803,0.0,73,107,53.284671532846716,78.10218978102189,15,6,1,2,1,0,10.94890510948905,4.37956204379562,0.7299270072992701,1.4598540145985401,0.7299270072992701,0.0
613,2022-06-10,18,38,81,137,13.138686131386862,27.73722627737226,59.12408759124087,88,60,54,64.23357664233576,43.7956204379562,39.416058394160586,2,0,1.4598540145985401,0.0,73,102,53.284671532846716,74.45255474452554,6,4,0,3,1,0,4.37956204379562,2.9197080291970803,0.0,2.18978102189781,0.7299270072992701,0.0
614,2022-06-13,4,5,128,137,2.9197080291970803,3.6496350364963503,93.43065693430657,45,40,40,32.846715328467155,29.197080291970803,29.197080291970803,2,7,1.4598540145985401,5.109489051094891,65,77,47.44525547445255,56.2043795620438,2,1,0,19,13,3,1.4598540145985401,0.7299270072992701,0.0,13.86861313868613,9.489051094890511,2.18978102189781
615,2022-06-14,46,37,54,137,33.57664233576642,27.00729927007299,39.416058394160586,43,44,39,31.386861313868614,32.11678832116788,28.467153284671532,2,9,1.4598540145985401,6.569343065693431,62,55,45.25547445255474,40.14598540145985,2,2,1,19,14,4,1.4598540145985401,1.4598540145985401,0.7299270072992701,13.86861313868613,10.218978102189782,2.9197080291970803
616,2022-06-15,28,31,78,137,20.437956204379564,22.62773722627737,56.934306569343065,34,39,37,24.817518248175183,28.467153284671532,27.00729927007299,2,14,1.4598540145985401,10.218978102189782,58,43,42.33576642335766,31.386861313868614,2,2,1,16,9,4,1.4598540145985401,1.4598540145985401,0.7299270072992701,11.678832116788321,6.569343065693431,2.9197080291970803
617,2022-06-16,8,9,120,137,5.839416058394161,6.569343065693431,87.5912408759124,17,29,33,12.408759124087592,21.16788321167883,24.087591240875913,1,19,0.7299270072992701,13.86861313868613,44,27,32.11678832116788,19.708029197080293,1,1,0,45,22,7,0.7299270072992701,0.7299270072992701,0.0,32.846715328467155,16.05839416058394,5.109489051094891
618,2022-06-17,61,34,42,137,44.52554744525548,24.817518248175183,30.656934306569344,20,35,34,14.598540145985401,25.547445255474454,24.817518248175183,1,14,0.7299270072992701,10.218978102189782,40,25,29.197080291970803,18.248175182481752,0,0,0,72,37,14,0.0,0.0,0.0,52.55474452554745,27.00729927007299,10.218978102189782
619,2022-06-20,53,29,55,137,38.68613138686131,21.16788321167883,40.14598540145985,20,35,34,14.598540145985401,25.547445255474454,24.817518248175183,0,16,0.0,11.678832116788321,36,20,26.277372262773724,14.598540145985401,1,1,1,19,13,8,0.7299270072992701,0.7299270072992701,0.7299270072992701,13.86861313868613,9.489051094890511,5.839416058394161
620,2022-06-21,98,20,19,137,71.53284671532846,14.598540145985401,13.86861313868613,27,37,35,19.708029197080293,27.00729927007299,25.547445255474454,0,7,0.0,5.109489051094891,35,23,25.547445255474454,16.78832116788321,1,1,1,3,2,2,0.7299270072992701,0.7299270072992701,0.7299270072992701,2.18978102189781,1.4598540145985401,1.4598540145985401
621,2022-06-22,11,21,105,137,8.02919708029197,15.328467153284672,76.64233576642336,23,35,36,16.78832116788321,25.547445255474454,26.277372262773724,1,14,0.7299270072992701,10.218978102189782,30,25,21.8978102189781,18.248175182481752,2,1,0,16,9,4,1.4598540145985401,0.7299270072992701,0.0,11.678832116788321,6.569343065693431,2.9197080291970803
622,2022-06-23,27,43,67,137,19.708029197080293,31.386861313868614,48.90510948905109,21,32,35,15.328467153284672,23.357664233576642,25.547445255474454,1,19,0.7299270072992701,13.86861313868613,32,22,23.357664233576642,16.05839416058394,3,0,0,25,16,6,2.18978102189781,0.0,0.0,18.248175182481752,11.678832116788321,4.37956204379562
623,2022-06-24,73,33,31,137,53.284671532846716,24.087591240875913,22.62773722627737,20,33,36,14.598540145985401,24.087591240875913,26.277372262773724,0,12,0.0,8.75912408759124,29,28,21.16788321167883,20.437956204379564,1,1,1,12,6,2,0.7299270072992701,0.7299270072992701,0.7299270072992701,8.75912408759124,4.37956204379562,1.4598540145985401
624,2022-06-27,74,33,30,137,54.01459854014598,24.087591240875913,21.8978102189781,25,32,40,18.248175182481752,23.357664233576642,29.197080291970803,0,4,0.0,2.9197080291970803,28,39,20.437956204379564,28.467153284671532,2,1,0,2,2,0,1.4598540145985401,0.7299270072992701,0.0,1.4598540145985401,1.4598540145985401,0.0
625,2022-06-28,66,38,33,137,48.175182481751825,27.73722627737226,24.087591240875913,35,37,39,25.547445255474454,27.00729927007299,28.467153284671532,1,5,0.7299270072992701,3.6496350364963503,30,47,21.8978102189781,34.306569343065696,2,1,0,2,1,1,1.4598540145985401,0.7299270072992701,0.0,1.4598540145985401,0.7299270072992701,0.7299270072992701
626,2022-06-29,34,25,78,137,24.817518248175183,18.248175182481752,56.934306569343065,29,35,40,21.16788321167883,25.547445255474454,29.197080291970803,1,7,0.7299270072992701,5.109489051094891,30,59,21.8978102189781,43.065693430656935,3,3,0,8,3,1,2.18978102189781,2.18978102189781,0.0,5.839416058394161,2.18978102189781,0.7299270072992701
627,2022-06-30,19,18,100,137,13.86861313868613,13.138686131386862,72.99270072992701,16,29,36,11.678832116788321,21.16788321167883,26.277372262773724,1,11,0.7299270072992701,8.02919708029197,26,52,18.978102189781023,37.956204379562045,2,2,0,18,11,6,1.4598540145985401,1.4598540145985401,0.0,13.138686131386862,8.02919708029197,4.37956204379562
628,2022-07-01,56,38,53,147,38.095238095238095,25.85034013605442,36.054421768707485,25,30,37,17.006802721088434,20.408163265306122,25.170068027210885,2,15,1.3605442176870748,10.204081632653061,23,59,15.646258503401361,40.136054421768705,3,3,1,18,15,9,2.0408163265306123,2.0408163265306123,0.6802721088435374,12.244897959183673,10.204081632653061,6.122448979591836
629,2022-07-04,12,21,114,147,8.16326530612245,14.285714285714286,77.55102040816327,20,24,36,13.605442176870747,16.3265306122449,24.489795918367346,1,21,0.6802721088435374,14.285714285714286,22,52,14.965986394557824,35.374149659863946,4,3,2,50,36,22,2.7210884353741496,2.0408163265306123,1.3605442176870748,34.01360544217687,24.489795918367346,14.965986394557824
630,2022-07-05,9,10,128,147,6.122448979591836,6.802721088435374,87.07482993197279,9,16,30,6.122448979591836,10.884353741496598,20.408163265306122,1,46,0.6802721088435374,31.292517006802722,21,37,14.285714285714286,25.170068027210885,5,2,1,88,68,40,3.401360544217687,1.3605442176870748,0.6802721088435374,59.863945578231295,46.25850340136054,27.210884353741495
631,2022-07-06,45,31,71,147,30.612244897959183,21.08843537414966,48.29931972789116,9,15,33,6.122448979591836,10.204081632653061,22.448979591836736,0,51,0.0,34.69387755102041,19,23,12.92517006802721,15.646258503401361,0,0,0,76,58,36,0.0,0.0,0.0,51.70068027210884,39.45578231292517,24.489795918367346
632,2022-07-07,116,21,10,147,78.91156462585035,14.285714285714286,6.802721088435374,17,19,33,11.564625850340136,12.92517006802721,22.448979591836736,0,21,0.0,14.285714285714286,16,30,10.884353741496598,20.408163265306122,0,0,0,6,3,2,0.0,0.0,0.0,4.081632653061225,2.0408163265306123,1.3605442176870748
633,2022-07-08,36,32,79,147,24.489795918367346,21.768707482993197,53.74149659863946,19,19,33,12.92517006802721,12.92517006802721,22.448979591836736,0,26,0.0,17.687074829931973,15,31,10.204081632653061,21.08843537414966,0,0,0,4,2,2,0.0,0.0,0.0,2.7210884353741496,1.3605442176870748,1.3605442176870748
634,2022-07-11,58,41,48,147,39.45578231292517,27.891156462585034,32.6530612244898,26,20,37,17.687074829931973,13.605442176870747,25.170068027210885,0,21,0.0,14.285714285714286,14,41,9.523809523809524,27.891156462585034,2,1,0,7,4,1,1.3605442176870748,0.6802721088435374,0.0,4.761904761904762,2.7210884353741496,0.6802721088435374
635,2022-07-12,34,48,65,147,23.12925170068027,32.6530612244898,44.21768707482993,28,18,34,19.047619047619047,12.244897959183673,23.12925170068027,0,23,0.0,15.646258503401361,13,46,8.843537414965986,31.292517006802722,0,0,0,10,8,6,0.0,0.0,0.0,6.802721088435374,5.442176870748299,4.081632653061225
636,2022-07-14,20,34,93,147,13.605442176870747,23.12925170068027,63.265306122448976,23,17,32,15.646258503401361,11.564625850340136,21.768707482993197,0,31,0.0,21.08843537414966,16,47,10.884353741496598,31.972789115646258,1,1,0,22,19,13,0.6802721088435374,0.6802721088435374,0.0,14.965986394557824,12.92517006802721,8.843537414965986
637,2022-07-15,35,21,91,147,23.80952380952381,14.285714285714286,61.904761904761905,19,18,29,12.92517006802721,12.244897959183673,19.727891156462587,0,35,0.0,23.80952380952381,15,45,10.204081632653061,30.612244897959183,1,0,0,52,45,32,0.6802721088435374,0.0,0.0,35.374149659863946,30.612244897959183,21.768707482993197
638,2022-07-18,82,37,28,147,55.78231292517007,25.170068027210885,19.047619047619047,22,19,29,14.965986394557824,12.92517006802721,19.727891156462587,1,21,0.6802721088435374,14.285714285714286,16,52,10.884353741496598,35.374149659863946,7,2,0,8,6,4,4.761904761904762,1.3605442176870748,0.0,5.442176870748299,4.081632653061225,2.7210884353741496
639,2022-07-19,32,31,84,147,21.768707482993197,21.08843537414966,57.142857142857146,23,16,28,15.646258503401361,10.884353741496598,19.047619047619047,1,21,0.6802721088435374,14.285714285714286,16,55,10.884353741496598,37.414965986394556,3,1,0,21,14,8,2.0408163265306123,0.6802721088435374,0.0,14.285714285714286,9.523809523809524,5.442176870748299
640,2022-07-20,80,38,29,147,54.42176870748299,25.85034013605442,19.727891156462587,32,20,30,21.768707482993197,13.605442176870747,20.408163265306122,1,18,0.6802721088435374,12.244897959183673,16,70,10.884353741496598,47.61904761904762,5,2,1,2,1,0,3.401360544217687,1.3605442176870748,0.6802721088435374,1.3605442176870748,0.6802721088435374,0.0
641,2022-07-21,81,40,26,147,55.10204081632653,27.210884353741495,17.687074829931973,41,22,30,27.891156462585034,14.965986394557824,20.408163265306122,3,9,2.0408163265306123,6.122448979591836,17,85,11.564625850340136,57.82312925170068,6,3,1,6,5,5,4.081632653061225,2.0408163265306123,0.6802721088435374,4.081632653061225,3.401360544217687,3.401360544217687
